,GEO_ID,NAME,DP03_0001E,DP03_0002E,DP03_0003E,DP03_0004E,DP03_0005E,DP03_0006E,DP03_0007E,DP03_0008E,DP03_0009E,DP03_0010E,DP03_0011E,DP03_0012E,DP03_0013E,DP03_0014E,DP03_0015E,DP03_0016E,DP03_0017E,DP03_0018E,DP03_0019E,DP03_0020E,DP03_0021E,DP03_0022E,DP03_0023E,DP03_0024E,DP03_0025E,DP03_0026E,DP03_0027E,DP03_0028E,DP03_0029E,DP03_0030E,DP03_0031E,DP03_0032E,DP03_0033E,DP03_0034E,DP03_0035E,DP03_0036E,DP03_0037E,DP03_0038E,DP03_0039E,DP03_0040E,DP03_0041E,DP03_0042E,DP03_0043E,DP03_0044E,DP03_0045E,DP03_0046E,DP03_0047E,DP03_0048E,DP03_0049E,DP03_0050E,DP03_0051E,DP03_0052E,DP03_0053E,DP03_0054E,DP03_0055E,DP03_0056E,DP03_0057E,DP03_0058E,DP03_0059E,DP03_0060E,DP03_0061E,DP03_0062E,DP03_0063E,DP03_0064E,DP03_0065E,DP03_0066E,DP03_0067E,DP03_0068E,DP03_0069E,DP03_0070E,DP03_0071E,DP03_0072E,DP03_0073E,DP03_0074E,DP03_0075E,DP03_0076E,DP03_0077E,DP03_0078E,DP03_0079E,DP03_0080E,DP03_0081E,DP03_0082E,DP03_0083E,DP03_0084E,DP03_0085E,DP03_0086E,DP03_0087E,DP03_0088E,DP03_0089E,DP03_0090E,DP03_0091E,DP03_0092E,DP03_0093E,DP03_0094E,DP03_0095E,DP03_0096E,DP03_0097E,DP03_0098E,DP03_0099E,DP03_0100E,DP03_0101E,DP03_0102E,DP03_0103E,DP03_0104E,DP03_0105E,DP03_0106E,DP03_0107E,DP03_0108E,DP03_0109E,DP03_0110E,DP03_0111E,DP03_0112E,DP03_0113E,DP03_0114E,DP03_0115E,DP03_0116E,DP03_0117E,DP03_0118E,DP03_0119E,DP03_0120E,DP03_0121E,DP03_0122E,DP03_0123E,DP03_0124E,DP03_0125E,DP03_0126E,DP03_0127E,DP03_0128E,DP03_0129E,DP03_0130E,DP03_0131E,DP03_0132E,DP03_0133E,DP03_0134E,DP03_0135E,DP03_0136E,DP03_0137E
1507,0500000US29047,"Clay County, Missouri",187200,130998,130797,125517,5280,201,56202,130797,(X),96299,62927,62927,60422,17908,12983,37696,29778,123441,102837,10719,523,1531,1223,6608,23.1,125517,47411,19640,30107,9449,18910,125517,817,5873,13518,4147,14489,8767,2422,9633,15173,27492,11870,5357,5959,125517,105472,14679,5165,201,90285,2748,2806,6757,7709,11576,17760,14051,16216,5953,4709,68367,85359,74510,84836,26162,20466,17445,24427,3393,9728,1259,2514,6301,60672,1237,604,2940,3819,6188,12302,10810,13270,5340,4162,82365,98550,33342,29613,41336,54490,37072,54295,42884,237645,219949,189294,58222,17696,61564,2413,144485,120252,115677,105281,102137,5535,10396,4575,3018,2430,740,1557,24233,20958,15228,7885,3275,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1508,0500000US29049,"Clinton County, Missouri",16331,9960,9918,9424,494,42,6371,9918,(X),8287,4725,4722,4420,1152,723,3266,2481,9360,7740,1013,52,69,72,414,31.5,9424,2835,1624,2090,1239,1636,9424,260,854,1186,328,1007,779,179,542,620,2195,546,437,491,9424,7402,1364,550,108,8157,385,344,801,701,1123,1840,1150,1190,410,213,58510,69879,6271,72318,2779,18380,1692,21035,397,10572,111,4020,710,5859,293,170,240,411,761,1450,897,1115,346,176,66645,77104,28216,2298,31391,46766,34784,53561,38263,19987,18404,14802,6527,1583,5073,151,11765,8996,8585,7746,7479,444,839,411,246,199,52,165,2769,2348,1632,958,421,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1509,0500000US29051,"Cole County, Missouri",61224,39125,39055,37467,1588,70,22099,39055,(X),30322,18920,18905,18191,5446,4320,11119,9611,37124,32121,3143,193,369,378,920,18.2,37467,14494,5639,8942,3192,5200,37467,452,2027,3148,803,4407,1802,916,2387,3079,7349,2375,1915,6807,37467,25939,9893,1617,18,29749,1643,1107,2658,2615,4314,6434,4193,4532,1435,818,57587,74151,23097,72083,9101,19865,7014,27101,1095,8959,408,2436,2755,19111,650,546,969,1158,2140,4202,3442,3977,1312,715,74213,87921,29433,10638,36215,46681,33540,46618,37940,72850,66538,56441,19660,6312,18452,844,43133,35687,34331,30765,29850,1671,3566,1356,683,528,171,673,7446,6251,4342,2462,1195,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1510,0500000US29053,"Cooper County, Missouri",14222,8061,8047,7669,378,14,6161,8047,(X),6740,4023,4023,3891,1151,862,2534,2003,7584,6145,771,14,148,152,354,24.9,7669,2524,1571,1557,916,1101,7669,316,571,654,167,889,376,123,360,560,2007,691,440,515,7669,5828,1293,545,3,6428,407,301,795,786,1006,1201,907,786,165,74,48750,60261,4766,61427,2437,16961,1315,22759,239,9308,77,2322,714,4083,126,59,375,354,552,997,695,702,161,62,63786,72879,22895,2345,27454,34806,29904,41151,35557,16044,14556,11760,5119,1488,4062,260,9218,7280,6970,6164,5839,419,806,310,189,149,51,121,1938,1641,1031,761,297,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1511,0500000US29055,"Crawford County, Missouri",19262,10501,10501,9443,1058,0,8761,10501,(X),9842,5058,5058,4359,1675,982,3548,2207,9217,7433,1122,34,136,67,425,26.7,9443,2403,2076,1698,1217,2049,9443,278,754,1804,156,1151,413,77,297,658,1989,1027,471,368,9443,7509,1083,815,36,9473,891,796,1247,1472,1318,1751,886,740,291,81,38036,51626,6251,54300,4264,18138,1977,17289,915,8455,243,2158,1605,6155,275,389,613,864,958,1431,747,610,213,55,49611,59947,21107,3318,21758,33776,24596,38381,31739,23952,19843,12499,10158,4109,5816,718,13802,9523,8504,6702,6362,614,1802,1019,421,138,283,598,4279,3293,1221,2301,986,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1512,0500000US29057,"Dade County, Missouri",6269,3397,3397,3106,291,0,2872,3397,(X),3132,1494,1494,1379,394,243,1024,677,2931,2155,300,10,60,75,331,25.5,3106,885,459,601,474,687,3106,352,223,388,173,293,178,16,184,167,770,86,195,81,3106,2212,449,425,20,3117,198,176,522,481,503,525,341,273,71,27,39979,51684,2215,50659,1326,18408,672,18762,228,8177,33,1697,394,2143,96,48,337,290,412,393,271,235,37,24,44932,56162,21538,974,26651,40638,22487,37963,30843,7455,6486,4082,3354,969,1691,144,4142,3005,2783,2248,2121,174,535,222,116,80,41,106,1137,953,405,639,184,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1513,0500000US29059,"Dallas County, Missouri",12988,6558,6532,6197,335,26,6430,6532,(X),6533,2954,2954,2840,1055,516,2765,1569,6082,4598,750,16,179,248,291,29.9,6197,1766,1096,1278,748,1309,6197,302,491,818,109,945,611,42,279,550,1066,507,358,119,6197,4780,497,896,24,6253,413,542,970,719,934,1280,711,430,53,201,41551,57995,3983,61810,2719,19458,1215,18035,627,12043,198,2162,821,4495,237,244,579,445,698,1026,612,430,36,188,51766,67575,22096,1758,25163,32222,26588,39211,27475,16263,13129,8468,6867,3134,4145,1060,9003,6022,5717,4455,4139,491,1262,305,149,72,91,156,2981,2341,1078,1496,640,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1514,0500000US29061,"Daviess County, Missouri",6425,3625,3625,3510,115,0,2800,3625,(X),3212,1658,1658,1616,588,288,1398,831,3428,2515,499,0,130,91,193,27.1,3510,1059,629,683,562,577,3510,234,409,429,60,397,181,27,135,134,757,244,136,367,3510,2360,697,450,3,2991,145,155,351,345,475,791,294,290,72,73,50380,62162,2143,61838,1282,18646,736,19410,196,10284,112,3598,291,2081,36,49,141,214,339,629,276,271,63,63,59552,71812,24081,910,26161,37966,27627,38929,29116,8106,6849,5031,3088,1257,2242,413,4228,3134,3030,2524,2385,208,506,104,73,48,40,31,1094,812,451,427,282,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1515,0500000US29063,"DeKalb County, Missouri",10786,4409,4402,4276,126,7,6377,4402,(X),3806,1956,1956,1894,597,325,1442,995,4231,3566,338,1,119,48,159,25.1,4276,1241,690,929,588,828,4276,177,245,710,121,510,305,43,317,181,896,196,258,317,4276,3283,695,288,10,3812,114,316,555,457,464,770,455,509,123,49,50000,62170,2832,61910,1547,18552,804,21295,206,8688,176,2605,334,2486,52,50,227,306,281,587,407,417,121,38,64278,72859,19524,1326,25338,38920,31456,46884,34747,9109,8433,6593,3331,676,2138,62,5190,4007,3903,3524,3334,303,379,104,70,33,55,34,1183,982,570,531,201,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1516,0500000US29065,"Dent County, Missouri",12363,6655,6655,6230,425,0,5708,6655,(X),6271,3037,3037,2898,1075,718,2189,1564,6110,4936,741,19,55,126,233,23.7,6230,1803,1301,1053,798,1275,6230,370,521,697,232,927,127,172,184,269,1857,398,258,218,6230,4996,758,473,3,6300,712,340,998,771,1031,949,771,542,50,136,39916,54520,4106,57989,2656,17743,1657,18347,609,9617,160,2721,1086,4087,312,68,478,404,732,777,686,481,50,99,51125,64037,22581,2213,20063,34856,27200,36776,31736,15325,12821,8308,6728,2504,3670,385,8503,5936,5523,4311,4036,452,1212,413,184,74,115,229,2567,1927,719,1351,640,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1517,0500000US29067,"Douglas County, Missouri",10828,5118,5118,4802,316,0,5710,5118,(X),5456,2161,2161,2118,844,596,1858,1350,4655,3620,566,6,183,61,219,30,4802,907,1009,904,799,1183,4802,380,387,720,48,789,423,32,232,194,769,245,388,195,4802,3601,551,587,63,5126,630,263,951,768,807,774,430,333,110,60,34372,48315,3029,54452,2512,17452,893,22972,415,8005,204,1996,1100,3749,317,53,628,607,645,664,350,333,105,47,40663,54907,19164,1377,18750,28189,23100,38604,28934,13257,11280,6487,6632,1977,2964,136,7254,4584,4313,3317,2976,433,996,271,121,73,51,150,2670,2010,935,1255,660,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1518,0500000US29069,"Dunklin County, Missouri",23485,12287,12276,11346,930,11,11198,12276,(X),12458,5859,5859,5415,2382,1534,4781,2887,11156,9020,1280,37,378,150,291,20.6,11346,3049,2349,2297,1339,2312,11346,765,483,1824,245,1576,783,108,352,367,3157,619,552,515,11346,8818,1637,868,23,12427,1558,1342,1938,1512,1959,1945,932,855,178,208,34186,48090,8251,51631,5099,16026,2258,18301,1634,9718,291,2117,3301,7804,610,547,1046,827,1446,1389,826,753,173,187,44148,58063,19818,4623,18606,29031,25270,41185,30376,29745,25278,14535,14169,4467,8386,548,16209,10957,10167,7997,7335,996,2170,790,387,194,221,403,5252,3963,1367,2821,1289,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1519,0500000US29071,"Franklin County, Missouri",81828,52576,52534,50288,2246,42,29252,52534,(X),41365,24376,24376,23415,7282,5579,15267,11629,49677,42179,4582,123,660,368,1765,28.4,50288,15264,7766,10729,6355,10174,50288,890,5123,9956,1224,6063,2135,802,3085,3643,9674,4328,1983,1382,50288,43091,4304,2777,116,40780,1826,1713,4169,4377,6052,8002,6081,5553,1647,1360,55312,72171,30466,75008,14204,19706,9089,20503,2210,10996,703,2810,4008,28599,870,599,1727,2466,3902,6126,5380,4787,1513,1229,68299,82849,28773,12181,30910,42966,31925,48742,35901,101932,93575,73560,30707,8357,25109,1385,60209,48177,46235,42091,40523,2451,4144,1942,1058,785,342,884,12032,10124,6174,4814,1908,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1520,0500000US29073,"Gasconade County, Missouri",11960,7063,7063,6891,172,0,4897,7063,(X),6114,3314,3314,3253,922,755,2004,1489,6799,5611,758,5,139,46,240,25.6,6891,1933,1148,1261,958,1591,6891,211,492,1496,153,719,354,103,311,357,1563,489,353,290,6891,5568,758,551,14,6116,388,284,654,733,773,1462,749,835,130,108,53439,65289,4454,62208,2511,19289,1465,23565,424,9593,94,1601,426,4208,105,107,216,399,537,1204,673,754,115,98,64421,78327,27240,1908,25489,34838,28736,40793,32021,14491,13527,10621,4745,964,3269,73,8215,6383,6229,5683,5558,193,546,154,81,59,22,73,1832,1560,947,748,272,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1521,0500000US29075,"Gentry County, Missouri",5196,3142,3138,3026,112,4,2054,3138,(X),2699,1527,1527,1487,551,352,1018,698,2986,2331,399,27,130,15,84,21.6,3026,945,588,553,377,563,3026,211,124,447,94,306,143,56,150,186,960,159,128,62,3026,2313,425,279,9,2601,214,203,304,302,426,553,313,207,46,33,42689,52885,1898,51618,936,17146,505,20438,185,9689,175,2804,244,1725,65,54,124,181,295,503,254,174,46,29,55173,63534,21059,876,21806,30041,26178,36950,29583,6513,5800,4306,2496,713,1709,125,3613,2828,2730,2399,2198,303,331,98,34,26,11,64,785,603,340,345,182,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1522,0500000US29077,"Greene County, Missouri",234490,144675,144534,138126,6408,141,89815,144534,(X),121888,69348,69348,66578,19523,12396,37069,26253,135736,112000,12738,939,2921,1546,5592,19.5,138126,50344,25600,34357,10366,17459,138126,823,7478,11947,4360,18259,6659,2930,9146,14304,35947,14660,7661,3952,138126,116109,14356,7379,282,122026,10284,7834,14532,15540,18517,22393,13191,12399,3791,3545,44808,61753,91079,63440,38444,18636,20395,22990,6744,9952,2257,2698,13314,71488,2974,2051,5950,7323,10743,15495,10354,10271,3339,2988,60108,76910,26378,50538,27294,38269,27541,41814,34761,284574,254918,197491,89538,29656,64454,4347,176058,133614,127952,111757,107465,7622,16195,5662,3482,2455,1236,2180,42444,35717,22493,15883,6727,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1523,0500000US29079,"Grundy County, Missouri",7939,4758,4758,4590,168,0,3181,4758,(X),4082,2136,2136,2069,835,520,1395,1001,4564,3525,312,72,266,90,299,17.3,4590,1376,864,749,545,1056,4590,339,367,750,111,485,197,61,142,200,1011,346,302,279,4590,3447,715,383,45,3985,297,270,627,427,598,671,593,374,78,50,42574,56412,2803,60578,1612,17877,793,16024,281,10048,154,2231,452,2488,91,83,229,201,398,546,467,368,57,48,61111,70834,23249,1497,22169,30061,29123,41444,32140,9870,8271,6105,3752,1599,2436,439,5456,4252,4088,3325,3092,358,763,164,125,71,54,39,1204,863,482,512,341,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1524,0500000US29081,"Harrison County, Missouri",6699,3948,3947,3769,178,1,2751,3947,(X),3399,1919,1919,1834,683,475,1327,1078,3723,2925,419,2,139,94,144,22.1,3769,1120,647,844,506,652,3769,336,342,299,89,476,163,51,136,67,1161,265,176,208,3769,2718,628,389,34,3556,277,248,642,467,438,747,478,193,38,28,40168,49067,2569,48653,1406,16181,643,19295,224,10724,200,4417,469,2289,119,100,259,273,302,611,389,170,38,28,53030,58539,20986,1267,22065,30082,26098,39295,28813,8336,7191,5295,3328,1145,2145,360,4465,3543,3382,2952,2747,306,430,161,96,21,75,65,922,632,351,374,290,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1525,0500000US29083,"Henry County, Missouri",17505,9473,9440,8831,609,33,8032,9440,(X),8950,4408,4408,4181,1318,758,3004,2297,8740,7231,758,20,179,90,462,24.4,8831,2524,1402,2077,1173,1655,8831,431,727,1164,229,1038,652,40,464,627,2025,741,366,327,8831,6943,1112,736,40,9199,757,601,1244,1011,1489,1802,972,812,347,164,43911,59053,6093,62323,4036,16708,2472,18648,948,9998,182,1326,1633,5781,206,289,446,536,992,1399,780,729,277,127,56781,71761,25244,3418,24620,35229,29400,45239,32467,21523,19074,12725,9827,2449,5017,439,12102,8523,7968,6677,6178,795,1291,555,329,248,137,226,3579,3089,1244,2206,490,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1526,0500000US29085,"Hickory County, Missouri",8002,3487,3486,3258,228,1,4515,3486,(X),4106,1596,1596,1501,489,400,1022,570,3195,2597,300,0,52,104,142,32.1,3258,828,644,586,606,594,3258,219,396,141,71,417,270,61,119,253,722,297,196,96,3258,2339,446,440,33,4020,351,346,719,475,797,707,299,242,70,14,36190,44594,2168,44414,2384,17751,1241,18416,348,9808,110,2649,619,2537,85,114,325,304,544,563,313,205,70,14,47648,55470,20646,1483,17192,24541,20974,37243,26875,9287,7718,4814,4793,1569,1668,450,4538,2958,2744,2167,1918,335,577,214,109,51,58,105,1580,1191,610,804,389,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1527,0500000US29087,"Holt County, Missouri",3638,2155,2148,2063,85,7,1483,2148,(X),1853,984,984,936,298,163,566,457,2045,1647,224,6,81,16,71,22.6,2063,672,334,446,226,385,2063,233,121,278,66,269,175,39,77,79,427,96,55,148,2063,1520,319,213,11,2056,142,121,277,252,299,429,263,184,64,25,45610,56027,1477,56842,794,17207,380,18768,112,10751,58,1943,187,1305,37,27,110,152,229,302,229,136,64,19,56895,66688,25517,751,25125,35399,30053,45141,30549,4340,3961,3010,1647,379,952,52,2404,1845,1774,1565,1495,113,209,71,38,22,16,33,559,474,286,242,85,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1528,0500000US29089,"Howard County, Missouri",8086,4933,4932,4727,205,1,3153,4932,(X),4078,2422,2422,2346,721,571,1441,1193,4657,3641,435,0,143,93,345,23.5,4727,1663,927,928,520,689,4727,347,321,408,43,522,263,65,216,211,1573,383,209,166,4727,3445,780,499,3,3559,155,232,320,462,598,631,525,455,88,93,50372,63071,2753,60107,1385,17498,753,27963,156,10103,55,1564,390,2442,72,70,166,296,385,464,437,395,87,70,61420,71534,23328,1117,30655,39840,27527,41199,31078,9985,9124,6957,3556,861,2377,136,5872,4456,4270,3749,3553,345,521,186,138,68,102,48,1416,1265,809,504,151,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1529,0500000US29091,"Howell County, Missouri",31719,17410,17406,16617,789,4,14309,17406,(X),16444,8260,8260,7980,2727,1576,6022,4002,16452,13772,1821,64,113,146,536,19.3,16617,5043,3505,3400,2131,2538,16617,556,1195,1881,546,1827,838,184,754,1135,4554,1371,910,866,16617,12627,2326,1593,71,15922,1854,1203,2069,2536,2547,2472,1354,1312,264,311,36143,51022,10698,57013,6024,16527,2602,19402,1122,7349,564,2777,3053,10588,730,518,1288,1545,1689,1894,1184,1215,245,280,45010,60749,20873,5334,22111,29170,26043,36910,29905,39699,34633,22528,16798,5066,9947,865,22355,15723,15023,12558,11581,1309,2465,700,448,229,219,252,6632,5216,2577,3200,1416,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1530,0500000US29093,"Iron County, Missouri",8347,4186,4186,3884,302,0,4161,4186,(X),4304,1940,1940,1824,557,282,1318,769,3798,3023,549,5,78,57,86,28.5,3884,742,987,797,574,784,3884,314,351,391,105,406,229,18,102,272,1061,265,184,186,3884,2854,700,330,0,4156,466,266,524,654,617,845,404,277,72,31,37188,49709,2725,49837,1675,18342,1212,17001,361,10115,91,3291,768,2753,176,123,275,361,494,645,349,248,56,26,48125,56640,20696,1403,23099,34160,23265,41534,27973,9890,8612,5284,4629,1278,2190,99,5748,3817,3529,2785,2548,370,744,288,107,42,65,181,1931,1683,727,1089,248,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1531,0500000US29095,"Jackson County, Missouri",544741,362349,362029,343721,18308,320,182392,362029,(X),285172,178062,178014,168871,52786,37266,103695,78473,338514,281556,24117,7119,5649,4384,15689,23.5,343721,128002,59455,80864,27100,48300,343721,1420,21552,30488,9047,40158,20194,8226,26322,44386,77505,33039,16275,15109,343721,287815,38823,16645,438,282653,20273,14464,29637,28609,41526,51671,35257,36840,13140,11236,52805,71871,220475,73551,80946,18952,51567,23873,14036,10146,7793,2809,34226,164832,7212,4597,11642,12965,22127,31949,24944,28992,10932,9472,68568,87349,30237,117821,34201,47120,33947,48584,39496,685127,605903,472597,207043,79224,171808,12248,418017,335239,318832,275320,263852,17998,43512,16407,9500,6277,3531,6907,82778,66704,40034,32504,16074,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1532,0500000US29097,"Jasper County, Missouri",92526,59959,59930,56742,3188,29,32567,59930,(X),47832,28557,28557,27229,9450,6323,18272,12927,55916,46641,5654,246,895,633,1847,17.8,56742,17331,9831,13207,5549,10824,56742,710,3478,9860,1294,7467,3582,1100,2116,4135,12341,5796,3422,1441,56742,47886,5671,3029,156,45261,3242,2648,5185,5441,7546,8813,5763,4311,1255,1057,46929,61434,34476,63670,14892,18189,7197,17730,2649,9024,731,3554,6600,29477,1356,962,2538,3184,4645,6302,4607,3839,1113,931,57302,72380,24086,15784,29007,37353,27549,41766,33553,118334,102923,76901,39383,15411,31345,2102,69793,54716,52009,43040,41032,2939,8969,2707,1378,910,543,1329,15077,12094,6363,6497,2983,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1533,0500000US29099,"Jefferson County, Missouri",176587,117120,117062,110438,6624,58,59467,117062,(X),89723,55025,55025,52519,15661,11590,34540,26578,108550,94603,8495,241,622,647,3942,31.3,110438,35215,20027,25438,14137,15621,110438,726,11322,12537,3331,12398,5353,1810,7986,10998,24628,9686,6155,3508,110438,95078,9954,5194,212,84393,3580,2868,6829,7087,12185,17977,12731,14154,4521,2461,63030,75099,67291,74835,26404,20523,18320,24277,4586,10420,1439,3050,9268,61471,1948,1337,3112,4227,8169,13752,10355,12437,4004,2130,71849,82937,28844,22922,36314,47708,35274,52676,39996,221679,203074,163981,60873,18605,55515,2074,135769,108219,102496,92731,89948,4685,9765,5723,3100,2446,712,2623,27550,23457,15075,10148,4093,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1534,0500000US29101,"Johnson County, Missouri",43250,28639,25580,24266,1314,3059,14611,25580,(X),20989,13055,12681,12131,3940,2490,7062,5405,26771,21662,2301,31,1113,325,1339,21.3,24266,7715,4947,5136,2256,4212,24266,591,1609,2472,265,2913,1052,321,992,1526,6825,2542,1271,1887,24266,17447,5187,1578,54,19939,1052,986,2015,2048,3243,4204,2778,2821,591,201,53056,63172,16446,58441,5294,18107,4443,24863,747,10019,324,1606,1940,13052,324,298,756,1277,1894,2858,2377,2563,561,144,67420,73724,24146,6887,31542,40686,24527,40581,31626,49811,45418,38271,13065,4393,12486,604,31399,23816,22660,20201,19406,1594,2459,1156,804,647,177,352,7583,6636,4967,2280,947,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1535,0500000US29103,"Knox County, Missouri",3136,1688,1688,1575,113,0,1448,1688,(X),1577,706,706,670,282,233,619,426,1554,1233,112,0,53,11,145,23.2,1575,487,253,323,224,288,1575,196,106,110,20,197,96,25,129,101,390,93,74,38,1575,1120,198,251,6,1533,117,155,196,185,260,311,138,120,33,18,40383,53762,1043,49882,645,16563,223,17522,114,8941,26,1462,210,1006,56,35,79,123,145,279,144,97,30,18,54074,66957,22020,527,19159,26381,25224,39551,27500,3885,3221,2297,1463,664,1005,189,2095,1493,1402,1128,1016,140,274,91,39,35,4,52,602,457,245,246,145,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1536,0500000US29105,"Laclede County, Missouri",27657,16191,16115,15006,1109,76,11466,16115,(X),14120,7294,7294,6604,2561,1668,5641,3666,14915,12091,1851,12,255,177,529,20.7,15006,4307,2289,2895,1323,4192,15006,403,527,3815,359,1865,783,200,620,946,3070,1122,782,514,15006,12064,1691,1226,25,13866,927,971,1852,1351,2439,3028,1848,908,390,152,46192,55565,9910,56036,5275,17412,2670,25287,1142,9318,249,2415,1998,10078,303,337,1391,760,1828,2436,1697,801,388,137,54421,62871,21577,3788,23317,33085,28487,38312,30608,35094,30970,22178,13528,4124,9025,438,20119,14762,13766,11675,11014,1079,2091,996,538,330,272,458,5357,4220,2148,2556,1137,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1537,0500000US29107,"Lafayette County, Missouri",26081,16025,16024,15313,711,1,10056,16024,(X),13427,7445,7445,7232,2271,1268,4854,3398,15009,11889,1785,16,286,201,832,26.6,15313,4448,2566,3190,2324,2785,15313,434,1799,1932,307,1715,1037,299,1040,1059,3356,899,715,721,15313,12266,1887,1125,35,12959,780,589,1316,1282,1973,2374,2004,1762,566,313,54661,69330,9712,67673,4902,19363,2950,22078,574,9818,299,2651,1514,8896,331,265,564,771,1255,1788,1600,1582,464,276,65954,79384,28056,4063,27563,41701,31575,44691,35621,32123,29431,23049,11243,2692,7808,268,18644,14314,13654,12107,11718,760,1547,660,462,318,163,198,4330,3698,2329,1909,632,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1538,0500000US29109,"Lawrence County, Missouri",29519,17947,17947,16841,1106,0,11572,17947,(X),15005,8317,8317,7944,2887,1951,6287,4275,16471,13020,1897,15,242,503,794,22.6,16841,4853,3347,3294,1586,3761,16841,904,889,3399,271,1698,1248,198,646,1253,3880,1177,894,384,16841,13479,1732,1549,81,14604,1294,737,1762,1720,2753,2737,1584,1328,337,352,43373,57088,10824,59410,5552,18212,2347,18836,1008,8168,325,1745,2229,10357,627,208,1035,998,2133,2121,1378,1271,244,342,52093,65924,22341,4247,25041,30861,27075,39358,29462,37566,32458,22909,14398,5108,10059,1018,21221,16256,15221,12738,11957,1236,2483,1035,559,349,233,476,4965,3834,2141,2159,1131,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1539,0500000US29111,"Lewis County, Missouri",8008,4760,4760,4637,123,0,3248,4760,(X),4018,2247,2247,2188,598,352,1513,1140,4565,3355,532,26,231,70,351,24,4637,1012,921,907,578,1219,4637,172,286,788,125,589,414,28,221,231,1278,245,135,125,4637,3848,470,311,8,3766,311,204,401,499,578,791,433,361,135,53,47764,57820,2741,61459,1386,16877,770,16284,228,8640,22,1518,288,2486,78,45,161,296,367,672,369,323,122,53,58994,71077,22602,1280,24300,29529,26716,43421,31053,9832,8843,7154,2887,989,2480,326,5678,4317,4208,3795,3672,196,413,109,73,49,24,36,1361,1151,753,485,210,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
